
E  /  dE   / X  /   Y  /  FWHMx  /  FWHMy/............./W
0.08759 0.00102 -2.26322 -1.32801 0.78974 0.95992 0.00419 0.00479 -0.00122 -0.00066 5.23022617e+08
0.08759 0.00102 -1.50881 -1.32801 0.78974 0.95992 0.00419 0.00479 -0.00122 -0.00066 4.91153877e+08
0.08759 0.00102 -0.75441 -1.32801 0.78974 0.95992 0.00419 0.00479 -0.00122 -0.00066 5.11093152e+08
0.08759 0.00102 -0.00000 -1.32801 0.78974 0.95992 0.00419 0.00479 -0.00122 -0.00066 5.20125455e+08
0.08759 0.00102 0.75441 -1.32801 0.78974 0.95992 0.00419 0.00479 -0.00122 -0.00066 5.11263560e+08
0.08759 0.00102 1.50881 -1.32801 0.78974 0.95992 0.00419 0.00479 -0.00122 -0.00066 4.89620069e+08
0.08759 0.00102 2.26322 -1.32801 0.78974 0.95992 0.00419 0.00479 -0.00122 -0.00066 5.15524122e+08
0.08759 0.00102 3.01762 -1.32801 0.78974 0.95992 0.00419 0.00479 -0.00122 -0.00066 4.93539770e+08
0.08759 0.00102 3.77203 -1.32801 0.78974 0.95992 0.00419 0.00479 -0.00122 -0.00066 4.80076497e+08
0.08759 0.00102 4.52644 -1.32801 0.78974 0.95992 0.00419 0.00479 -0.00122 -0.00066 5.36145074e+08
0.08759 0.00102 5.28084 -1.32801 0.78974 0.95992 0.00419 0.00479 -0.00122 -0.00066 5.66991321e+08
0.08759 0.00102 4.90364 -1.99201 0.78974 0.95992 0.00419 0.00479 -0.00122 -0.00066 1.57639598e+08
0.08759 0.00102 4.14923 -1.99201 0.78974 0.95992 0.00419 0.00479 -0.00122 -0.00066 1.61388869e+08
0.08759 0.00102 3.39483 -1.99201 0.78974 0.95992 0.00419 0.00479 -0.00122 -0.00066 1.56787491e+08
0.08759 0.00102 2.64042 -1.99201 0.78974 0.95992 0.00419 0.00479 -0.00122 -0.00066 1.72295829e+08
0.08759 0.00102 1.88602 -1.99201 0.78974 0.95992 0.00419 0.00479 -0.00122 -0.00066 1.58662126e+08
0.08759 0.00102 1.13161 -1.99201 0.78974 0.95992 0.00419 0.00479 -0.00122 -0.00066 1.66842343e+08
0.08759 0.00102 0.37720 -1.99201 0.78974 0.95992 0.00419 0.00479 -0.00122 -0.00066 1.65478977e+08
0.08759 0.00102 -0.37720 -1.99201 0.78974 0.95992 0.00419 0.00479 -0.00122 -0.00066 1.64626870e+08
0.08759 0.00102 -1.13161 -1.99201 0.78974 0.95992 0.00419 0.00479 -0.00122 -0.00066 1.67864871e+08
0.08759 0.00102 -1.88602 -1.99201 0.78974 0.95992 0.00419 0.00479 -0.00122 -0.00066 1.57980448e+08
0.08759 0.00102 -2.64042 -1.99201 0.78974 0.95992 0.00419 0.00479 -0.00122 -0.00066 1.74170453e+08
0.08759 0.00102 -3.39483 -1.99201 0.78974 0.95992 0.00419 0.00479 -0.00122 -0.00066 1.54231178e+08
0.08759 0.00102 -4.14923 -1.99201 0.78974 0.95992 0.00419 0.00479 -0.00122 -0.00066 1.60877599e+08
0.08759 0.00102 -4.90364 -1.99201 0.78974 0.95992 0.00419 0.00479 -0.00122 -0.00066 1.46221380e+08
0.08435 0.00099 -4.63036 1.36071 0.80716 0.98573 0.00457 0.00513 -0.00122 -0.00062 1.26071675e+08
0.08435 0.00099 -3.85863 1.36071 0.80716 0.98573 0.00457 0.00513 -0.00122 -0.00062 1.23583412e+08
0.08435 0.00099 -3.08691 1.36071 0.80716 0.98573 0.00457 0.00513 -0.00122 -0.00062 1.16948068e+08
0.08435 0.00099 -2.31518 1.36071 0.80716 0.98573 0.00457 0.00513 -0.00122 -0.00062 1.34365861e+08
0.08435 0.00099 -1.54345 1.36071 0.80716 0.98573 0.00457 0.00513 -0.00122 -0.00062 1.11639790e+08
0.08435 0.00099 -0.77173 1.36071 0.80716 0.98573 0.00457 0.00513 -0.00122 -0.00062 1.29223465e+08
0.08435 0.00099 0.00000 1.36071 0.80716 0.98573 0.00457 0.00513 -0.00122 -0.00062 1.13298621e+08
0.08435 0.00099 0.77173 1.36071 0.80716 0.98573 0.00457 0.00513 -0.00122 -0.00062 1.28725819e+08
0.08435 0.00099 1.54345 1.36071 0.80716 0.98573 0.00457 0.00513 -0.00122 -0.00062 1.11639790e+08
0.08435 0.00099 2.31518 1.36071 0.80716 0.98573 0.00457 0.00513 -0.00122 -0.00062 1.31545834e+08
0.08435 0.00099 3.08691 1.36071 0.80716 0.98573 0.00457 0.00513 -0.00122 -0.00062 1.17611607e+08
0.08435 0.00099 3.85863 1.36071 0.80716 0.98573 0.00457 0.00513 -0.00122 -0.00062 1.20099858e+08
0.08435 0.00099 4.63036 1.36071 0.80716 0.98573 0.00457 0.00513 -0.00122 -0.00062 1.34034097e+08
0.08435 0.00099 5.78795 0.68036 0.80716 0.98573 0.00457 0.00513 -0.00122 -0.00062 3.31767575e+07
0.08435 0.00099 5.01622 0.68036 0.80716 0.98573 0.00457 0.00513 -0.00122 -0.00062 7.00858964e+08
0.08435 0.00099 4.24450 0.68036 0.80716 0.98573 0.00457 0.00513 -0.00122 -0.00062 6.53084432e+08
0.08435 0.00099 3.47277 0.68036 0.80716 0.98573 0.00457 0.00513 -0.00122 -0.00062 5.97679264e+08
0.08435 0.00099 2.70104 0.68036 0.80716 0.98573 0.00457 0.00513 -0.00122 -0.00062 6.10452296e+08
0.08435 0.00099 1.92932 0.68036 0.80716 0.98573 0.00457 0.00513 -0.00122 -0.00062 6.13106451e+08
0.08435 0.00099 1.15759 0.68036 0.80716 0.98573 0.00457 0.00513 -0.00122 -0.00062 5.89882713e+08
0.08435 0.00099 0.38586 0.68036 0.80716 0.98573 0.00457 0.00513 -0.00122 -0.00062 6.08627583e+08
0.08435 0.00099 -0.38586 0.68036 0.80716 0.98573 0.00457 0.00513 -0.00122 -0.00062 6.12277052e+08
0.08435 0.00099 -1.15759 0.68036 0.80716 0.98573 0.00457 0.00513 -0.00122 -0.00062 5.89219185e+08
0.08435 0.00099 -1.92932 0.68036 0.80716 0.98573 0.00457 0.00513 -0.00122 -0.00062 6.15262949e+08
0.08435 0.00099 -2.70104 0.68036 0.80716 0.98573 0.00457 0.00513 -0.00122 -0.00062 6.06305214e+08
0.08435 0.00099 -3.47277 0.68036 0.80716 0.98573 0.00457 0.00513 -0.00122 -0.00062 6.00499290e+08
0.08435 0.00099 -4.24450 0.68036 0.80716 0.98573 0.00457 0.00513 -0.00122 -0.00062 6.62373954e+08
0.08435 0.00099 -5.01622 0.68036 0.80716 0.98573 0.00457 0.00513 -0.00122 -0.00062 6.98536595e+08
0.08435 0.00099 -5.78795 0.68036 0.80716 0.98573 0.00457 0.00513 -0.00122 -0.00062 3.31767575e+07
0.08435 0.00099 -5.40209 -0.00000 0.80716 0.98573 0.00457 0.00513 -0.00122 -0.00062 3.39564098e+08
0.08435 0.00099 -4.63036 -0.00000 0.80716 0.98573 0.00457 0.00513 -0.00122 -0.00062 3.77219732e+08
0.08435 0.00099 -3.85863 -0.00000 0.80716 0.98573 0.00457 0.00513 -0.00122 -0.00062 2.69395271e+08
0.08435 0.00099 -3.08691 -0.00000 0.80716 0.98573 0.00457 0.00513 -0.00122 -0.00062 3.64280785e+08
0.08435 0.00099 -2.31518 -0.00000 0.80716 0.98573 0.00457 0.00513 -0.00122 -0.00062 3.39729991e+08
0.08435 0.00099 -1.54345 -0.00000 0.80716 0.98573 0.00457 0.00513 -0.00122 -0.00062 3.17169781e+08
0.08435 0.00099 -0.77173 -0.00000 0.80716 0.98573 0.00457 0.00513 -0.00122 -0.00062 3.54493650e+08
0.08435 0.00099 0.00000 -0.00000 0.80716 0.98573 0.00457 0.00513 -0.00122 -0.00062 2.99586117e+08
0.08435 0.00099 0.77173 -0.00000 0.80716 0.98573 0.00457 0.00513 -0.00122 -0.00062 3.56318363e+08
0.08435 0.00099 1.54345 -0.00000 0.80716 0.98573 0.00457 0.00513 -0.00122 -0.00062 3.18496859e+08
0.08435 0.00099 2.31518 -0.00000 0.80716 0.98573 0.00457 0.00513 -0.00122 -0.00062 3.44540623e+08
0.08435 0.00099 3.08691 -0.00000 0.80716 0.98573 0.00457 0.00513 -0.00122 -0.00062 3.60133681e+08
0.08435 0.00099 3.85863 -0.00000 0.80716 0.98573 0.00457 0.00513 -0.00122 -0.00062 2.85817750e+08
0.08435 0.00099 4.63036 -0.00000 0.80716 0.98573 0.00457 0.00513 -0.00122 -0.00062 3.81698600e+08
0.08435 0.00099 5.40209 -0.00000 0.80716 0.98573 0.00457 0.00513 -0.00122 -0.00062 3.34587595e+08
0.08435 0.00099 5.78795 -0.68036 0.80716 0.98573 0.00457 0.00513 -0.00122 -0.00062 5.10922043e+07
0.08435 0.00099 5.01622 -0.68036 0.80716 0.98573 0.00457 0.00513 -0.00122 -0.00062 6.82611751e+08
0.08435 0.00099 4.24450 -0.68036 0.80716 0.98573 0.00457 0.00513 -0.00122 -0.00062 2.97761383e+08
0.08435 0.00099 3.47277 -0.68036 0.80716 0.98573 0.00457 0.00513 -0.00122 -0.00062 5.23529225e+08
0.08435 0.00099 2.70104 -0.68036 0.80716 0.98573 0.00457 0.00513 -0.00122 -0.00062 3.90988077e+08
0.08435 0.00099 1.92932 -0.68036 0.80716 0.98573 0.00457 0.00513 -0.00122 -0.00062 4.59829849e+08
0.08435 0.00099 1.15759 -0.68036 0.80716 0.98573 0.00457 0.00513 -0.00122 -0.00062 4.10894132e+08
0.08435 0.00099 0.38586 -0.68036 0.80716 0.98573 0.00457 0.00513 -0.00122 -0.00062 4.27980161e+08
0.08435 0.00099 -0.38586 -0.68036 0.80716 0.98573 0.00457 0.00513 -0.00122 -0.00062 4.24496607e+08
0.08435 0.00099 -1.15759 -0.68036 0.80716 0.98573 0.00457 0.00513 -0.00122 -0.00062 4.15207086e+08
0.08435 0.00099 -1.92932 -0.68036 0.80716 0.98573 0.00457 0.00513 -0.00122 -0.00062 4.64474588e+08
0.08435 0.00099 -2.70104 -0.68036 0.80716 0.98573 0.00457 0.00513 -0.00122 -0.00062 4.06415265e+08
0.08435 0.00099 -3.47277 -0.68036 0.80716 0.98573 0.00457 0.00513 -0.00122 -0.00062 5.25519809e+08
0.08435 0.00099 -4.24450 -0.68036 0.80716 0.98573 0.00457 0.00513 -0.00122 -0.00062 3.23307490e+08
0.08435 0.00099 -5.01622 -0.68036 0.80716 0.98573 0.00457 0.00513 -0.00122 -0.00062 6.89910645e+08
0.08435 0.00099 -5.78795 -0.68036 0.80716 0.98573 0.00457 0.00513 -0.00122 -0.00062 5.07604349e+07
0.08435 0.00099 -5.40209 -1.36071 0.80716 0.98573 0.00457 0.00513 -0.00122 -0.00062 2.22781923e+08
0.08435 0.00099 -4.63036 -1.36071 0.80716 0.98573 0.00457 0.00513 -0.00122 -0.00062 6.70999904e+08
0.08435 0.00099 -3.85863 -1.36071 0.80716 0.98573 0.00457 0.00513 -0.00122 -0.00062 5.07106724e+08
0.08435 0.00099 -3.08691 -1.36071 0.80716 0.98573 0.00457 0.00513 -0.00122 -0.00062 5.11419721e+08
0.08435 0.00099 -2.31518 -1.36071 0.80716 0.98573 0.00457 0.00513 -0.00122 -0.00062 5.44264679e+08
0.08435 0.00099 -1.54345 -1.36071 0.80716 0.98573 0.00457 0.00513 -0.00122 -0.00062 5.33648146e+08
0.08435 0.00099 -0.77173 -1.36071 0.80716 0.98573 0.00457 0.00513 -0.00122 -0.00062 5.74787312e+08
0.08435 0.00099 0.00000 -1.36071 0.80716 0.98573 0.00457 0.00513 -0.00122 -0.00062 5.44762336e+08
0.08435 0.00099 0.77173 -1.36071 0.80716 0.98573 0.00457 0.00513 -0.00122 -0.00062 5.70474315e+08
0.08435 0.00099 1.54345 -1.36071 0.80716 0.98573 0.00457 0.00513 -0.00122 -0.00062 5.42605838e+08
0.08435 0.00099 2.31518 -1.36071 0.80716 0.98573 0.00457 0.00513 -0.00122 -0.00062 5.74621440e+08
0.08435 0.00099 3.08691 -1.36071 0.80716 0.98573 0.00457 0.00513 -0.00122 -0.00062 5.35141073e+08
0.08435 0.00099 3.85863 -1.36071 0.80716 0.98573 0.00457 0.00513 -0.00122 -0.00062 5.15732674e+08
0.08435 0.00099 4.63036 -1.36071 0.80716 0.98573 0.00457 0.00513 -0.00122 -0.00062 7.11475541e+08
0.08435 0.00099 5.40209 -1.36071 0.80716 0.98573 0.00457 0.00513 -0.00122 -0.00062 2.48162138e+08
0.08435 0.00099 5.01622 -2.04107 0.80716 0.98573 0.00457 0.00513 -0.00122 -0.00062 3.31767575e+07
0.08435 0.00099 4.24450 -2.04107 0.80716 0.98573 0.00457 0.00513 -0.00122 -0.00062 4.59498085e+07
0.08435 0.00099 3.47277 -2.04107 0.80716 0.98573 0.00457 0.00513 -0.00122 -0.00062 5.82252055e+07
0.08435 0.00099 2.70104 -2.04107 0.80716 0.98573 0.00457 0.00513 -0.00122 -0.00062 5.12580862e+07
0.08435 0.00099 1.92932 -2.04107 0.80716 0.98573 0.00457 0.00513 -0.00122 -0.00062 5.55710666e+07
0.08435 0.00099 1.15759 -2.04107 0.80716 0.98573 0.00457 0.00513 -0.00122 -0.00062 5.54051847e+07
0.08435 0.00099 0.38586 -2.04107 0.80716 0.98573 0.00457 0.00513 -0.00122 -0.00062 5.50734153e+07
0.08435 0.00099 -0.38586 -2.04107 0.80716 0.98573 0.00457 0.00513 -0.00122 -0.00062 5.29169278e+07
0.08435 0.00099 -1.15759 -2.04107 0.80716 0.98573 0.00457 0.00513 -0.00122 -0.00062 5.73957902e+07
0.08435 0.00099 -1.92932 -2.04107 0.80716 0.98573 0.00457 0.00513 -0.00122 -0.00062 5.20875070e+07
0.08435 0.00099 -2.70104 -2.04107 0.80716 0.98573 0.00457 0.00513 -0.00122 -0.00062 5.10922043e+07
0.08435 0.00099 -3.47277 -2.04107 0.80716 0.98573 0.00457 0.00513 -0.00122 -0.00062 5.24192764e+07
0.08435 0.00099 -4.24450 -2.04107 0.80716 0.98573 0.00457 0.00513 -0.00122 -0.00062 4.21344795e+07
