#1PLOTGEOM**GeoViewer Blue plot                                                             
# Origin and axis parameters
#  X0PICT=   0.00000E+00  Y0PICT=  -0.29339E+01  Z0PICT=  -0.91554E+01
#  X1PICT=   0.00000E+00  Y1PICT=   0.29012E+01  Z1PICT=   0.38258E+01
#  TYX=   0.00000E+00 TYY=   0.10000E+01 TYZ=   0.00000E+00
#  TXX=   0.00000E+00 TXY=   0.00000E+00 TXZ=   0.10000E+01
#  XAXLEN=   0.12981E+02 YAXLEN=   0.58351E+01
1.65913 1.07836 0 1.0619961 -1.00568

-3.33457 1.15336 0 1.1369961 -5.99938
1.65913 1.15336 0 1.1369961 -1.00568

-3.33457 1.27836 0 1.2619961 -5.99938
1.65913 1.27836 0 1.2619961 -1.00568

-3.33457 1.35336 0 1.3369961 -5.99938
1.65913 1.35336 0 1.3369961 -1.00568

-3.33457 1.47836 0 1.4619961 -5.99938
1.65913 1.47836 0 1.4619961 -1.00568

-3.33457 1.55436 0 1.5379961 -5.99938
1.65913 1.55436 0 1.5379961 -1.00568

-3.33457 1.67936 0 1.6629961 -5.99938
1.65913 1.67936 0 1.6629961 -1.00568

-3.33457 1.75436 0 1.7379961 -5.99938
1.65913 1.75436 0 1.7379961 -1.00568

-3.33457 1.87936 0 1.8629961 -5.99938
1.65913 1.87936 0 1.8629961 -1.00568

-3.33457 1.95436 0 1.9379961 -5.99938
1.65913 1.95436 0 1.9379961 -1.00568

-3.33457 2.07836 0 2.0619961 -5.99938
1.65913 2.07836 0 2.0619961 -1.00568

-3.33457 2.15336 0 2.1369961 -5.99938
1.65913 2.15336 0 2.1369961 -1.00568

-3.33457 2.27836 0 2.2619961 -5.99938
1.65913 2.27836 0 2.2619961 -1.00568

-3.33457 2.35336 0 2.3369961 -5.99938
1.65913 2.35336 0 2.3369961 -1.00568

-3.33457 2.47836 0 2.4619961 -5.99938
1.65913 2.47836 0 2.4619961 -1.00568

-3.33457 2.55436 0 2.5379961 -5.99938
1.65913 2.55436 0 2.5379961 -1.00568

-3.33457 2.67936 0 2.6629961 -5.99938
1.65913 2.67936 0 2.6629961 -1.00568

-3.33457 2.75436 0 2.7379961 -5.99938
1.65913 2.75436 0 2.7379961 -1.00568

-3.33457 2.87936 0 2.8629961 -5.99938
1.65913 2.87936 0 2.8629961 -1.00568
1.65913 2.87936 0 2.8629961 -1.00568


-6.49057 -2.91754 0 -2.9339039 -9.15538 2 28 0 0 0 0
-6.4256643 -2.91754 0 -2.9339039 -9.0904743 2 28 0 0 0 0
-6.3607586 -2.91754 0 -2.9339039 -9.0255686 2 28 0 0 0 0
-6.2958529 -2.91754 0 -2.9339039 -8.9606629 2 28 0 0 0 0
-6.2309472 -2.91754 0 -2.9339039 -8.8957572 2 28 0 0 0 0
-6.1660415 -2.91754 0 -2.9339039 -8.8308515 2 28 0 0 0 0
-6.1011358 -2.91754 0 -2.9339039 -8.7659458 2 28 0 0 0 0
-6.0362301 -2.91754 0 -2.9339039 -8.7010401 2 28 0 0 0 0
-5.9713244 -2.91754 0 -2.9339039 -8.6361344 2 28 0 0 0 0
-5.9064187 -2.91754 0 -2.9339039 -8.5712287 2 28 0 0 0 0
-5.841513 -2.91754 0 -2.9339039 -8.506323 2 28 0 0 0 0
-5.7766073 -2.91754 0 -2.9339039 -8.4414173 2 28 0 0 0 0
-5.7117016 -2.91754 0 -2.9339039 -8.3765116 2 28 0 0 0 0
-5.6467959 -2.91754 0 -2.9339039 -8.3116059 2 28 0 0 0 0
-5.5818902 -2.91754 0 -2.9339039 -8.2467002 2 28 0 0 0 0
-5.5169845 -2.91754 0 -2.9339039 -8.1817945 2 28 0 0 0 0
-5.4520788 -2.91754 0 -2.9339039 -8.1168888 2 28 0 0 0 0
-5.3871731 -2.91754 0 -2.9339039 -8.0519831 2 28 0 0 0 0
-5.3222674 -2.91754 0 -2.9339039 -7.9870774 2 28 0 0 0 0
-5.2573617 -2.91754 0 -2.9339039 -7.9221717 2 28 0 0 0 0
-5.192456 -2.91754 0 -2.9339039 -7.857266 2 28 0 0 0 0
-5.1275503 -2.91754 0 -2.9339039 -7.7923603 2 28 0 0 0 0
-5.0626446 -2.91754 0 -2.9339039 -7.7274546 2 28 0 0 0 0
-4.9977389 -2.91754 0 -2.9339039 -7.6625489 2 28 0 0 0 0
-4.9328332 -2.91754 0 -2.9339039 -7.5976432 2 28 0 0 0 0
-4.8679275 -2.91754 0 -2.9339039 -7.5327375 2 28 0 0 0 0
-4.8030218 -2.91754 0 -2.9339039 -7.4678318 2 28 0 0 0 0
-4.7381161 -2.91754 0 -2.9339039 -7.4029261 2 28 0 0 0 0
-4.6732104 -2.91754 0 -2.9339039 -7.3380204 2 28 0 0 0 0
-4.6083047 -2.91754 0 -2.9339039 -7.2731147 2 28 0 0 0 0
-4.543399 -2.91754 0 -2.9339039 -7.208209 2 28 0 0 0 0
-4.4784933 -2.91754 0 -2.9339039 -7.1433033 2 28 0 0 0 0
-4.4135876 -2.91754 0 -2.9339039 -7.0783976 2 28 0 0 0 0
-4.3486819 -2.91754 0 -2.9339039 -7.0134919 2 28 0 0 0 0
-4.2837762 -2.91754 0 -2.9339039 -6.9485862 2 28 0 0 0 0
-4.2188705 -2.91754 0 -2.9339039 -6.8836805 2 28 0 0 0 0
-4.1539648 -2.91754 0 -2.9339039 -6.8187748 2 28 0 0 0 0
-4.0890591 -2.91754 0 -2.9339039 -6.7538691 2 28 0 0 0 0
-4.0241534 -2.91754 0 -2.9339039 -6.6889634 2 28 0 0 0 0
-3.9592477 -2.91754 0 -2.9339039 -6.6240577 2 28 0 0 0 0
-3.894342 -2.91754 0 -2.9339039 -6.559152 2 28 0 0 0 0
-3.8294363 -2.91754 0 -2.9339039 -6.4942463 2 28 0 0 0 0
-3.7645306 -2.91754 0 -2.9339039 -6.4293406 2 28 0 0 0 0
-3.6996249 -2.91754 0 -2.9339039 -6.3644349 2 28 0 0 0 0
-3.6347192 -2.91754 0 -2.9339039 -6.2995292 2 28 0 0 0 0
-3.5698135 -2.91754 0 -2.9339039 -6.2346235 2 28 0 0 0 0
-3.5049078 -2.91754 0 -2.9339039 -6.1697178 2 28 0 0 0 0
-3.4400021 -2.91754 0 -2.9339039 -6.1048121 2 28 0 0 0 0
-3.3750964 -2.91754 0 -2.9339039 -6.0399064 2 28 0 0 0 0
-3.3101907 -2.91754 0 -2.9339039 -5.9750007 2 28 0 0 0 0
-3.245285 -2.91754 0 -2.9339039 -5.910095 2 28 0 0 0 0
-3.1803793 -2.91754 0 -2.9339039 -5.8451893 2 28 0 0 0 0
-3.1154736 -2.91754 0 -2.9339039 -5.7802836 2 28 0 0 0 0
-3.0505679 -2.91754 0 -2.9339039 -5.7153779 2 28 0 0 0 0
-2.9856622 -2.91754 0 -2.9339039 -5.6504722 2 28 0 0 0 0
-2.9207565 -2.91754 0 -2.9339039 -5.5855665 2 28 0 0 0 0
-2.8558508 -2.91754 0 -2.9339039 -5.5206608 2 28 0 0 0 0
-2.7909451 -2.91754 0 -2.9339039 -5.4557551 2 28 0 0 0 0
-2.7260394 -2.91754 0 -2.9339039 -5.3908494 2 28 0 0 0 0
-2.6611337 -2.91754 0 -2.9339039 -5.3259437 2 28 0 0 0 0
-2.596228 -2.91754 0 -2.9339039 -5.261038 2 28 0 0 0 0
-2.5313223 -2.91754 0 -2.9339039 -5.1961323 2 28 0 0 0 0
-2.4664166 -2.91754 0 -2.9339039 -5.1312266 2 28 0 0 0 0
-2.4015109 -2.91754 0 -2.9339039 -5.0663209 2 28 0 0 0 0
-2.3366052 -2.91754 0 -2.9339039 -5.0014152 2 28 0 0 0 0
-2.2716995 -2.91754 0 -2.9339039 -4.9365095 2 28 0 0 0 0
-2.2067938 -2.91754 0 -2.9339039 -4.8716038 2 28 0 0 0 0
-2.1418881 -2.91754 0 -2.9339039 -4.8066981 2 28 0 0 0 0
-2.0769824 -2.91754 0 -2.9339039 -4.7417924 2 28 0 0 0 0
-2.0120767 -2.91754 0 -2.9339039 -4.6768867 2 28 0 0 0 0
-1.947171 -2.91754 0 -2.9339039 -4.611981 2 28 0 0 0 0
-1.8822653 -2.91754 0 -2.9339039 -4.5470753 2 28 0 0 0 0
-1.8173596 -2.91754 0 -2.9339039 -4.4821696 2 28 0 0 0 0
-1.7524539 -2.91754 0 -2.9339039 -4.4172639 2 28 0 0 0 0
-1.6875482 -2.91754 0 -2.9339039 -4.3523582 2 28 0 0 0 0
-1.6226425 -2.91754 0 -2.9339039 -4.2874525 2 28 0 0 0 0
-1.5577368 -2.91754 0 -2.9339039 -4.2225468 2 28 0 0 0 0
-1.4928311 -2.91754 0 -2.9339039 -4.1576411 2 28 0 0 0 0
-1.4279254 -2.91754 0 -2.9339039 -4.0927354 2 28 0 0 0 0
-1.3630197 -2.91754 0 -2.9339039 -4.0278297 2 28 0 0 0 0
-1.298114 -2.91754 0 -2.9339039 -3.962924 2 28 0 0 0 0
-1.2332083 -2.91754 0 -2.9339039 -3.8980183 2 28 0 0 0 0
-1.1683026 -2.91754 0 -2.9339039 -3.8331126 2 28 0 0 0 0
-1.1033969 -2.91754 0 -2.9339039 -3.7682069 2 28 0 0 0 0
